review,lable,
衣服是均码的穿上刚好买来打底穿可以的,Positive
穿着正好，挺喜欢的，显瘦,Positive
看着还行吧,Positive
垃圾东西，刚拆开就这样子，触感极差，早知道还不如买南极人，直接拉黑，不会再来了，望广大淘友借鉴,Negative
薄就不说了无所谓，质量纯一次性的穿两天起球变形洗完还能穿了么四块钱一双也不算便宜了淘宝这么久第一个差评,Negative
棉麻布料很舒服，质量超级棒朋友推荐给我的！安利安利,Positive
是纯棉的哦，非常棒,Positive
好看的啊啊啊总体还不错买来自己画的！很马克笔不会渗透另外一面,Positive
啥也不说了看图吧,Positive
色差太大，一分钱一分货，抖音看到的，很轻，不吸汗，小便宜吃亏,Negative
衣服料挺好，穿上很舒服白色的特别百搭,Positive
挺好的跟朋友个人买了一件,Positive
很好看也很蛮喜欢的料子也很好买买买,Positive
差，快递慢，催客服，催快递，半个月之后才到货，我申请了延长收货，要不货都还没到，就要确认收货了，衣服款式不好，衣领肩膀处太大太宽，可能我太瘦了，搞活动时多买的，搞这样，懒得退,Negative
质量非常差，都不好意思穿出门,Negative
物有所值值得购买。,Positive
这个价格这个质量太满意了,Positive
好看，金丝绒面料显瘦,Positive
挺好的哦，衣服不会担心她越穿越大，然后不会很厚的感觉，夏天穿感觉就会挺凉快的，然后纯色的衣服也很好搭配，也超级便宜的，所以不要犹豫啦，买她！买她！买她！,Positive
颜色很正布料也很好就是感觉均码的也不大,Positive
这么薄标题冬季？忽悠我呢明显含棉量虚标，会臭脚没多少钱我也不退货折腾希望卖家能做到一分钱一分货标题别乱写误导,Negative
颜色老的要死和图片颜色一点都不一样，好难看，像老人穿的,Negative
挺好！没有色差！穿在自己身上还挺宽松的！真心不错！赞赞赞！,Positive
穿着巨凉快而且适当的宽松晚上出去穿这个配牛仔短裤真的棒,Positive
超级好看！质量也很好，在店铺买过很多衣服，都很满意！,Positive
裤子开线了店家处理速度贼慢,Negative
再便宜也不能质量太差了,Negative
已经是第三次买了，对于她家的衣服还是挺满意的，特别是白色的。,Positive
一分钱一分货，懒得退,Negative
还不错颜色跟照片一样符合我的要求啊,Positive
上身效果可以。,Positive
衣服真的超级性感！体重都可以穿超级好看喜欢的姐妹冲,Positive
质量不错，面料也比较舒服，显瘦,Positive
洗了严重缩水,Negative
大家不要买二十多块钱买了，一张抹布，质量不好。,Negative
质量挺好的衣服也好看,Positive
好看，瘦的人穿上好看,Positive
面料挺软的，在外面买要一百多，她家才一半不到的价，划算,Positive
衣服特别好看，性感，男朋友很喜欢！！！买它,Positive
好难看，领子很小，下面衣尾很大，不对称。,Negative
上身效果特别好很性感好评,Positive
哈哈，超级好看,Positive
无色差，料子不错，轻微掉色，显白显瘦，这么便宜质量也不错。,Positive
挺修身，穿着挺舒服，物美价廉吧,Positive
很划算很喜欢哦,Positive
有点薄手感一般般，物流太慢,Negative
上身效果好好，显瘦,Positive
真的真的真的太好看啦！！！果断下手不要犹豫！！！显身材！！！,Positive
又丑穿起来还扎连毛衣孔都大小不一在看看这线头这印花做工简直了尤其这印花做工跟啥似的这个质量块一件都买得到卖家卖得有点贵了！并不建议大家购买,Negative
总体很满意，显瘦穿的也很舒服，这个价格真的买到就是赚到了，给店家一个赞,Positive
衣服质量不错哦，很显身材，喜欢！！！,Positive
很现身材质量不错,Positive
喜欢这款,Positive
超喜欢，超爱，超显瘦，爱了，必买,Positive
值了，很满意,Positive
衣服很棒，也显身材,Positive
价格算比较实惠了，好看的,Positive
垃圾玩意，块给我都不要，不是退货麻烦，早就退了。,Negative
很喜欢对比了几家，最后买了这家很好看哦,Positive
感觉这个布料挺好的，冬天穿的话也不会太冷。,Positive
很美很漂亮质量很好,Positive
衣服超好看，很修身的样子,Positive
垃圾衣服还羽绒呢，里面全是塑料丝而且衣服也丑的要死,Negative
是真的好看，满满的高级感，超喜欢。,Positive
性感就完了,Positive
适合娇小的女生,Positive
实话实说，退色严重，上衣现在是黄不黄，红不红，基本报废了，本来打算元旦节表演穿，现在只能重新买了。,Negative
布料感觉是那种偏棉麻的，上身效果补不错,Positive
质量挺好的很喜欢也很满意,Positive
衣服码数偏小无语很。,Negative
衣服非常好看，值得购买，风格很好,Positive
颜色很好看，我挺喜欢的，客服小哥哥和小姐姐的态度超级好，并且物流超快。爱了爱了主要是衣服是纯棉的。并且还那么便宜,Positive
这件衣服很好看，质量不错，不起球,Positive
短就算了，还串棉,Positive
超级显瘦，很好看,Positive
布料很舒服穿起来很显白,Positive
布料可以挺好看,Positive
挺好的，布料也好，一直想找这个布料的衣服,Positive
超级舒服，很喜欢显瘦，性感，爱了爱了上身效果：超级好看厚薄度：适中尺码推荐：材质特性：很好的绒面面料品质：摸着很舒服,Positive
超级棒百分百纯棉很舒服喔棒极了建议都买,Positive
薄厚不均匀，有的地方鼓起来，有的地方没有棉，很不好看，过年快递停了，不然就退回去了！,Negative
衣服质量太差，骗人了大家不要在上当了退货还的自理运费,Negative
宝贝收到了、上身效果很好、手感也不错穿着舒服,Positive
质量真的很差穿了一个星期线头就开了客服还好意思让我给好评还不如我在外面买的的睡衣,Negative
衣服质量很好，喜欢纯白色很好搭衣服的价格实惠,Positive
收到货了，特别百搭特别漂亮服务也超级好推荐推荐！,Positive
挺好的，性感,Positive
裤子买回来，昨天签收，今天去自提柜拿回来，翻过裤子，想清洗掉宝宝好穿，翻过来全是脏的，还有股那种难闻的味道，拍照片给卖家，卖家说新的是这样的，还说什么洗衣粉的香味，直接差评，不会再光顾,Negative
抗风很不错,Positive
袜子质量差啊还不如五块钱三双的袜子,Negative
白色短衣拿来秋季内搭的，还是很不错的。料子是棉的，比较硬,Positive
超喜欢，面料也很好，仙,Positive
自己看看吧，第一次穿就烂了,Negative
后背标签封好一点就不容易出来,Positive
绝了这裤子薄的一笔根本不值四十多块钱不值得购买,Negative
半个月才收到衣服，质量一般，免得麻烦不想退货了，本身有申请退款的，后来他们还是把衣服发过来了，所以不退了，介意质量的慎重，想便宜的可以带一件。收到衣服打开后，不知道为什么感觉好大的灰尘。,Negative
替朋友买的这件砖红的。还不错挺好的性价比高,Positive
好看质量也可以，物美价廉,Positive
穿在身上痒死了洗了也是材质疙肉款式还可以就是质量不怎么样到了我就试就是痒死了我想着是没有脱水的原因结果洗了还是一样,Positive
上身挺好看的，喜欢喜欢,Positive
衣服到了非常不错她也和我分手了,Positive
衣服真的和照片一模一样特别好看我朋友还要链接介意买！！！,Positive
裤子质量可以，大小合适,Positive
衣服质量很好男朋友说穿着很好看价格也合适,Positive
裤子质量很好，版型也很好看。价值物美价廉,Positive
上身效果特别好，超爱,Positive
起球加破洞,Negative
超级好看显瘦男朋友很喜欢,Positive
款式很喜欢，有点小瑕疵，和商家沟通也很好地处理了，态度真的很重要,Positive
还不错颜色也挺好看的,Positive
衣服质量不怎么好，买回来扔在一边不敢穿，以后真的不能贪小便宜，只能说一分钱一分货吧,Negative
裤子收到非常满意卖家说话也非常客气,Positive
上身效果很好，很喜欢，推荐大家购买,Positive
超好看但是褪色,Positive
超级差，买回来看到气就没穿过,Negative
很好，修身，好看,Positive
质量差质量差，很多线头！,Negative
超级无敌显瘦腰细手臂粗的人超适合！完全放大优点掩盖缺点！！,Positive
可以的，可爱,Positive
质量太差了，不建议购买，还没穿都开缝了,Negative
衣服是纯棉面料很舒服呢，穿上大小合适，非常喜欢,Positive
裤子不错，摸起来质量很好很软，跟外面的一两百一样的质量,Positive
质量超级好，而且很合适哈哈，舍友要链接了。,Positive
料子很好，非常喜欢,Positive
上身效果：来淘宝的第二个差评，打了很久的字，希望能给你们参考，以下都是我的真实感受，有点显胖吧，整个人就很球，圆润，感觉是孕妇穿的效果，很多人买这件可能就是追求模特小姐姐酷酷的感觉，打扰了，我觉得再瘦的小姐姐穿起来都会圆两圈，金刚既视感，下摆是松紧腰设计，平时根本不会这么平整，会往上缩，没有肚子也变成有肚子了，刚拿到手的时候就在纠结退不退，出去买饭就套了一下。材质特性：说是防风防水，并没有哦面料品质：线头很多，感觉很旧，色差还是挺严重的，尘扑扑的感觉，刚收到货的时候气味很刺鼻。,Negative
挺好很好看,Positive
性价比很高。颜色也没有色差,Positive
好看的，质量也好这个价格值啦！！,Positive
又买了几件衣服也收到啦，还是非常不错的，也推荐给了小姐妹们！等有空会再来挑选几件啦,Positive
大小很合适，很喜欢，质量也很不错。,Positive
有点掉色，款式比较洋气,Positive
呢嘛，什么玩意，各位莫吧被骗了,Negative
质量版型都好,Positive
七天才到货，慢的要死，东西不百搭，跟图片差别好大，有很大异味，我的第一个差评就给您了，谢谢,Negative
上身感觉很满意而且穿着挺舒服的呢,Positive
颜色衣服加硬，颜色和图片得相差太大了，,Negative
这质量我也无语了，穿了一上午，就成这样了。非常差。,Negative
面料不错，穿着很舒服很喜欢,Positive
质量真的很好丝绒的不掉毛洗了没掉色而且真的很显瘦很洋气啊今年流行的款式这个价格买到无敌值了！,Positive
特别好特别满意,Positive
千万不要买，质量特别不好，洗完后直接就穿不了,Negative
纯棉的，的价格真的赚了，今天穿着超级舒服。好喜欢这件白衣。,Positive
太好看了吧！爱了,Positive
质量差的很，真一点都不符合图中所说的,Negative
衣服挺厚的，宽松版的以后还可以加毛衣，挺舒服,Positive
太差，根本不值多块钱,Negative
挺好的，很合适，也比较喜欢,Positive
效果很好，面料舒服,Positive
挺好看的，好评，,Positive
面料不好，一分钱一分货，不要贪图便宜，,Negative
买了件产品，少发了件，件棉衣发错颜色。没货也不提前沟通，直接少发错发！客服处理售后退款慢，产品质量一般。本来是要全部退货给她们，但是她们不承担其他产品的退回运费。不喜欢留差评，但是这是我购物这么多年来最糟心的一次。,Negative
上身效果：修身显瘦面料品质：布料很好性价比高,Positive
刚收到发现有个破口,Negative
才穿一天就烂了,Negative
衣服好看，很好穿，太喜欢了,Positive
质量太差了，很后悔的一次网购,Negative
码数不，线头也不剪剪，一塌糊涂,Negative
衣服到啦超级好看显瘦哦！！！,Positive
衣服非常不错哟。很显瘦,Positive
超级不错质量也很好值得购买,Positive
挺长的吧，不能全部遮住屁屁，还好还好，袖子还算长，暖和，宽松，哑光的。,Positive
第二次回购了，真的超级不错，很显瘦质量也超级好，很百搭,Positive
上身紧绷的一点也不宽松,Positive
只有我一个人觉得穿起来很肥大吗,Positive
质量不错，也比较好看，比较显瘦的呢。,Positive
姐妹们看看这客服的套路吧双十一下单一直等待揽件，后来等了半个月才到说是双十一我就忍了，其实套路就是这样的，详细看图，货到了宁们看看这实物和图片的差别有多大我也不想说了，说要退货，客服不理人啦真的好厉害鸭，找了一天了，已读不回，退款消息也不理，一有什么就发客服没上班，客服下班了，至于这里的好评你们睁大眼看看，只是比普通的托厉害一点罢了，但还是很啊看看吧他家雾霾蓝灰有两种颜色是第一次听说吧完全大开眼界，估计也是店家靠的这种花样手段来骗取大家的钱财，实物完全和图片不符，看到这里不用犹豫再去翻评价了，好评起码都是托，直接离开去看看其他店吧，这店我祝他早日倒闭告辞,Negative
衣服颜色不符，还偏小，还烂了一个口,Negative
差评，淘宝的第一次差评给了这件衣服，发货发了十几天就不说了，你还发错颜色，我要米白你给我发黑色？！然后找客服，就只会电脑自动回复，就没见过人工，反映了几天，一次没有回复的，这衣服我也不指望换了，真是气了！！！！！！,Negative
穿上真好看，好喜欢，同事们都没见过这样的衣服，都找我要链接，质量也很好，下面搭配裙子也好看，喜欢！！,Positive
衣服质量不错，有点小性感高斤，穿合适。如果腰粗的话介意买码,Positive
穿得显瘦好看,Positive
衣服质量很好，穿上去很舒服，版型很好,Positive
稍微再做长一点就更好了，不过真的很好看，超级奈斯！,Positive
裤子明明长度够，但一穿就往上跑，客服就老说我拍小了，明明是内衬问题，给小孩网购年衣服，这是第一次差评，没有更差,Negative
质量真的不是一般的差，都没我们这边地摊货好，线头还多，对不起这价钱,Negative
我斤，穿上小，,Positive
衣服很好的呢，穿上之后效果很好，下次会回购么,Positive
衣服面料太差了，穿了一下午，就起球的不行了,Negative
很好看质量也挺好的,Positive
衣服质量款式都是本仙女喜欢的,Positive
象地摊货,Negative
物美价廉非常值得大家购买，而且没有色差，洗了也不褪色。,Positive
宝贝很好很满意还会再来的,Positive
衣服不错确实可以,Positive
一般。腿胖的人真的不建议穿。,Negative
棒棒哒穿上也很美,Positive
第二次购买了，配阔腿裤刚好,Positive
这衣服真的不要买，质量不好服务态度也不好,Negative
棒棒棒，穿上超！,Positive
衣服很好看，跟店家说的一样，与图片符合,Positive
黑色袜子起球严重，穿一天鞋子里都会有絮,Negative
质量很好，抖音上看到的一眼就喜欢了特别好,Positive
强烈推荐特别喜欢很奈斯有喜欢的小姐姐介意购买哦,Positive
差评根本就不是羊毛的假货，买了懒得退货，还百分之九十五的含毛量与描述不符简直就是欺诈消费者,Negative
衣服收到，美美哒，好评！,Positive
怎么说面料有点软显得皱皱巴巴的不像看起来那么宽松而且膝盖的地方我觉得肯定会鼓包,Negative
特别显瘦，特别好看，下次还会再来,Positive
衣服收到了，非常喜欢，和图片上的一样,Positive
喜欢喜欢真心喜欢，特别好，还好看，版型也很正，这家店真的特别好，以后会再回购的，大家快来购买呀，真的不是托,Positive
衣服好吗？结果发给我是烂衣服呢！我投诉你，质量好差,Negative
很合身，好看！,Positive
好看，挺显瘦的,Positive
衣服收到了，上身很好看喔，很性感、有看中的宝宝赶紧下手吧！,Positive
很差，跟图严重不符，申请退货也不退,Negative
衣服好看，质量也不错，纯棉，穿着透气,Positive
显瘦，真棒，买的一套,Positive
衣服收到了，质量很好，也没有色差价格美丽很满意,Positive
刚刚穿三个小时就有一个洞,Negative
衣服质量不咋滴，很粗糙也很薄，将就穿吧,Negative
布料很舒服，穿了合身,Positive
差评！！！差评！！！差评！！！十月中旬买了两件衣服，试试不太合适，和客服联系要求换货，我把衣服是寄过去！结果等了半个月收到了他们寄回的衣服，谁知道就只有一件！没有之前的质量好，也没有之前的那件厚，给客服说了怎么就一件衣服，他们说催一下长仓库，又等了一两天，才回复我！！十一月十二号才收到，打开一看是单的不是棉的，给我发错货啦！气死我了，必须的差差差差差差评！！！！,Negative
上身效果不错不错,Positive
绝了顺丰包邮,Positive
宝贝很好，质量不错，建议亲，购买。,Positive
衣服很好，很喜欢，穿着也舒服,Positive
垃圾材质了衣服，穿一次就导致皮肤发痒，，，材质极差，，，非常差，,Negative
这是第二次购买，和第一次不一样，首先我这次买的米白色颜色偏黄，其次，这次的衣服特别薄，跟第一次买的厚度也不一样，第三，我两次都是买的号，这次的码数偏大，总之，第二次购买从颜色，质量，码数都跟第一次买的不一样，,Negative
好看，有个性,Positive
衣服穿天自己就开始破了，严重差评，感觉衣服就像山寨的花花公子，还有到处都，掉线,Negative
一下水，完蛋了，的，的娃儿都能穿的下去！大的吓人！完全没型了！差评！怪不得便宜,Negative
很有气质还在观望的朋友别犹豫买它！！,Positive
挺不错的，价钱便宜，质量也还可以,Positive
质量好，性价比非常高，很满意哦,Positive
衣服很好看，质量也很好，很喜欢,Positive
很喜欢，很显身材,Positive
挺好的穿上也舒服,Positive
满意，衣服很不错，纯色好搭配,Positive
收到衣服后，一言难尽啊，第一次差评！,Negative
好看，特别显瘦,Positive
衣服不好，很差，面料很薄，慎拍！,Negative
给女朋友买的她说还不错,Positive
很百搭，绝对的物美价廉。爱啦爱啦,Positive
不错哦，料很好，穿着很舒服,Positive
衣服很好看哦，性价比真的很高！！,Positive
袖子漏棉了，不建议买,Negative
微胖女孩给我买它！！贼显瘦,Positive
质量差的要死，大家自己掂量，俩天就穿坏了,Negative
质量很好，颜色也正，我很喜欢，值得购买,Positive
质量超不好物流还慢一件衣服等太漫长收到货太失望,Negative
千万别买，非常垃圾，还不如抹布，没穿天全部抽丝，收到衣服很臭，晾了好几天才勉强没那么臭，这么多销量都是刷的。非常垃圾，还不如抹布，没穿天全部抽丝，收到衣服很臭，晾了好几天才勉强没那么臭，这么多销量都是刷的。问客服，客服完全不理你，都绕道吧上身效果：很差，还不如地摊上买的，非常糟糕厚薄度：太薄了，根本穿不了尺码推荐：一点不标准，衣服大的糊涂，裤子小得要命材质特性：根本不是棉的，非常垃圾，有一股臭臭的味道，很强烈面料品质：非常差，跟家里的抹布差不多,Negative
衣服质量很好很喜欢朋友还要了链接,Positive
没有上身试，看着不错，喜欢这种显身材的，好评啦！,Positive
前几天货到了刚拿到手还挺不错的，也没注意，直到今天兴高采烈的准备穿上新衣服，看到这个是两层的，我撕开一看，原来的是号，老子要的是，你没有就别接单啊，用这种拙劣的手法欺骗消费者的感情，这种态度问题比你衣服的质量问题更严重，真的是早上知道这个事情，一天都不会有好心情了，一百来块也不是为了钱生气，就是感觉玩这种弄虚作假的东西真的很恶心，一向不过多评论，不差评的我就是咽不下这口气，草,Negative
衣服超好看上身很有感觉,Positive
好看棒棒哒,Positive
超喜欢的衣服百搭,Positive
拿到袋子的第一眼就看到袋子没有拉上口。感觉很不注重细节。裤子特别的皱。而且甚至有一块特别明显的破洞。灰色裤子上有一个白色的破洞。又丑又明显。裤脚处也不细致有好几处线头暴露着。,Negative
很舒服款式特别,Positive
质量很好，上身效果非常好,Positive
喜欢，后面的领子压多条线就完美了,Positive
很合穿，而且料子也是很软的那种，好评哦！,Positive
布料还挺软的,Positive
这就是你们家说的羽绒服？内里填充物都是聚酯纤维真是懒得退货了。太麻烦了。送人就行了。就是太憋屈就是欺骗！,Negative
还没试穿呢不过看着不错哦，试了再来吧,Positive
不值得，买来就扔垃圾桶了,Negative
物流太差。包裹放在很乱的地方。,Negative
太差了我不想说话希望不要太多人受害,Negative
终于买到适合自己的裤子了，就是刚开始洗会褪色，总体还好,Positive
大袖衫很薄鸭有点廉价很皱基本不敢穿出去，但一分钱一分货也就这样,Negative
质量很好，颜色好嫩，满意，推荐购买啦啦啦,Positive
这衣服皱巴巴的！实在看了无语。,Negative
衣服质量挺好的，斤穿刚刚合适不会觉得大，而且衣服穿起来不臃肿。,Positive
穿起来很好了,Positive
很喜欢质量好超级喜欢,Positive
不错挺好看喜欢的可以买,Positive
以下差评给新买家的建议不想日后被他家气死就看看这是第二次购买了第一次给别人买感觉还不错挺厚实的味道也没像别的买家说的那么大而且第一次买我干脆利落没和客服过多交流就买了过了不久我觉得挺好的自己也买一件等了好久今天终于到了打开衣服我差点错以为我买了件皮夹克很薄绒少的可怜味道和别的买家说的一样像咸鱼味但我觉得还能接受跟客服沟通我确保全程没提过退货的事我开始就问为什么这么薄客服说的话跟其他买家描述的一样批次的问题发货是仓库的事吧啦吧啦一堆我说这难道不是一家正常店铺事先就沟通明白的事情吗还是我孤陋寡闻了这都成听天由命由买家承担后果了如果我没买过不知道情况就糊弄过去了呗总推卸责任给仓库最最最最让我生气的是客服态度不看我的解释说你打这一堆我也不看了说我抬杠也没意思哈哈哈绝了但我说得是就这么算了但我很失望再次提醒一下浏览这件外套想要买的买家们别人的差评不是没有理由的哦不要自身犯险哦,Negative
垃圾，物流到一半不更新，问客服也不理，差评差评，垃圾东西,Negative
差评，卖家说给我换货，现在大半个月过去了，我毛都没看到，差,Negative
修身又好看！还保暖！太赞了！！版型挺好的，卖家也很赞,Positive
客服已读不回呢，快递揽收了天没给发货，线头太多了，做工一点不精细，不给催就不发，催了也不发，这个快递我是真服气，人生中第一个差评,Negative
面料超级好，打算再入一件,Positive
布料非常粗糙，穿起来扎人。,Negative
质量好，款式也很好，这个价格很值,Positive
薄了点款式挺好,Positive
质量太差，购买需慎重。,Negative
衣服收到了哦，特别适合做内搭，好看的。,Positive
穿着刚好合适，很喜欢。,Positive
还蛮好看，斤以上不要购买,Positive
快递不行，等了好久好久好久,Negative
超级好看值得购买。又便宜,Positive
号发货，号揽件，号才收到货，估计包裹路上旅游去了，客服推荐的尺码不合适，特地买了运费险，结果换货不可以用，而且同款价格也比别家贵。,Negative
质量太差了，掉毛，洗完两口袋也已经坏。穿身上都是毛，床上也是毛,Negative
衣衣很适合我，纯白色天真烂漫，物流也很快有喜欢的宝宝赶紧下单啦,Positive
质量好，有暖和,Positive
第三次购买了，真的很喜欢，也耐穿，建议购买,Positive
还不错，祝本店生意兴隆,Positive
很好看，姐妹们快买！,Positive
不好，开始物流老不更新，问了好几次才说丢件了，说补发，补发还是不更新物流，我说要投诉了才更新的，结果几天才收到，我是帮朋友拍的，朋友收到后说色差太大了，颜色深的不行，特别难看，想退吧又没有运费险，还得自己搭运费，送人算了，差评！！！,Negative
衣服上身真的很难看，质量也不好，不建议买,Negative
我，斤然后穿起来刚刚好，供参考一下。衣服很满意。,Positive
太喜欢这条背带裤了质量很好是软的那种穿上也有点宽松,Positive
衣服很不错啊，布料很喜欢，真的不错，推荐购买,Positive
薄的不能再薄，而且容易起毛，穿上去就感觉要破了一样，根本就不止这个价格，大家谨慎购买吧！,Negative
挺好看的，还挺便宜，值得购买，料子还行,Positive
质量好狠喜欢的打底,Positive
衣服的面料很柔软穿在身上很舒服很喜欢开心的一次购物。,Positive
特别棒建议购买因为在外面没有拍照,Positive
差评已经说好了放丰巢你偏偏让我去菜鸟驿站故意的,Negative
真的很喜欢惹很修身也很厚实。,Positive
稍晚衣服有点紧身肉肉的妹子不建议买哦,Positive
有一个袜子，破了一个洞，,Negative
面料手感都很好，好评,Positive
质量很好，一直在她家买，物美价廉，值得购买,Positive
特别好看哦！,Positive
感觉应该在薄一点不过这个价格值得,Positive
很喜欢，性感,Positive
衣服不错，显瘦！,Positive
垃圾东西，给我颜色都给我发错了,Negative
天啊！掉毛也太严重了而且非常毛衣粗糙一点都不值第一次差评不推荐买,Negative
一点儿不好，咋不拉撒。材料不好。穿着不保暖。然后还非常的埋汰。有异味。整体非常的差。,Negative
好看的！喜欢摸着挺薄的但是穿着不冷,Positive
白色没拍，但白色的料子好像更好些！紫色颜色很好看！,Positive
哇哦，质量意外的好，赞,Positive
厚薄度：薄的纸一样我服了冬天穿要冻死,Negative
没色差，布料不错，挺硬挺的，不会显胖,Positive
系的那个收到货的时候就烂了刚刚短的俩个结,Negative
好好看的，满意,Positive
真的太喜欢了。这个价钱能买到这个衣服，特别赞,Positive
质量很好的，手工不错，不怎么挑人，黄皮可以穿,Positive
特别垃圾，本想冬天来了买一件短的卫衣来当罩衣穿，结果发来的货是坏的，而且穿一天就全部起毛球疙瘩了,Negative
很好看的哦，特别显瘦，买它,Positive
超级好，性价比超高，谢谢,Positive
真的好好看姐妹给我卖它,Positive
第一次穿上就被人说好看，前面比较特别,Positive
超级喜欢穿上很显瘦哦,Positive
袜子穿了一天就破了个洞，还气球严重，薄的一批，这是几个月以来第一个差评，不耐磨，越穿越薄，呵,Negative
衣服都没有收到怎么评价呢？地址留错了，第二天就通知卖家更改地址召回，月号下的订单，到现在都没看到快件的影子，追问了多次客服态度就是敷衍了事，请问我应该怎么给你评价呢，给你差评都是轻的，购买过后看不到人，建议大家慎重考虑他家的东西,Negative
面料品质：衣服的涤纶气味很大，特别难闻,Negative
真的很好超喜欢，就是安装扣子的时候有点麻烦，爱辽爱辽，值得小仙女们购买。,Positive
抖音上看到过来买的，真的是一分钱一分货，太差了，全化纤的，再也不会再抖音上买东西了，我不退了也不穿扔了吧,Negative
收到了，很喜欢，没想到能买到这么好的质量，辛苦快递小哥了。,Positive
根本没有办法穿直接扔垃圾桶,Negative
质量超好，而且不会特别长，还显瘦显白！！,Positive
适合小个子，很喜欢。,Positive
刚收到衣服，一直没时间去拿快递看到感觉还阔以，过几天再补发图片,Positive
还可以，喜欢可以下手,Positive
特别喜欢超级好看,Positive
是老顾客了很不错的值得购买！,Positive
还不错就这个价格来说已经比较满意了布料稍微有一点点透,Positive
衣服和照片不符合,Negative
很好看，真的特别好看再次回购,Positive
皱巴巴的，一点不好,Negative
好用，还挺便宜。喜欢。,Positive
真的是差评这件衣服，颜色和图片真的是也差太多了，白期待这么久了,Negative
棒棒哒。很喜欢哦就是身太短了。,Positive
衣服昨天收到了，很好看照片就懒得拍了,Positive
超级好，料子是棉的，版型好看，单穿打底都行，性价比很高！,Positive
不错，面料软，显瘦,Positive
做工质量更差劲，出厂直接是次品还发货，虽然不值几个钱，也不要发个次品给顾客吧,Negative
