review,lable,
今天收到快递了，拆开看了后，感觉真心超级喜欢，超级划算性价比也很高！朋友们都说我买的超值，都想买这个呢，已经推荐给好朋友了，哈哈，下次还会来购买还在犹豫的朋友赶快下手，良心推荐哦！这次做活动也非常划得来性价比很不错。物流方面呢，卖家发货速度也很快的，，服务也很到位，速度快服务好！以前也买过这个，但是真心没有这次买的好，这次买的真心赚到了，哈哈！,Positive
什么垃圾衣服就洗过一次就变成这个样子能穿吗？缩水缩成这鸟样,Negative
脱色特别严重,Negative
掉色非常严重,Negative
还挺保暖，价格够便宜了，颜色还行吧,Positive
小腿部分特别宽，搭不好就特别土气，性价比一般吧,Negative
非常差的质量洗一下一盒水都黑了像墨水一样脱色非常严重,Negative
寄来的时候口袋没缝毛也有几个地方少了一点看起来和脏东西一样,Negative
毛衣个人觉得真的很好呦，准备在入手一件别的颜色,Positive
码穿有点短，不值这个价,Negative
第四次洗的水还那么黑，我看着它怎么从黑色变成白色,Negative
商家推荐的号大了，懒的退了回家给姐姐穿,Negative
质量感觉不错，穿起来肯定特别有型！,Positive
手感不错，没有机油味，颜色好看！,Positive
已经穿了一段时间了，面料很柔软，杏色穿上显气质，很喜欢。打算再入手一件！,Positive
和我预想中一样好看哈哈哈喜欢建议购买,Positive
质量一般般，太次了,Negative
什么样的价格就有什么样的货不反对,Negative
总感觉比之前稍微薄一点，不过还好，有弹性，不褪色，不容易起球。,Positive
很好，这个价格买到真的很划算，厚实，裤型好看，买回来当天穿在身上就被阿姨给扒走了，已经回购三条了,Positive
好喜欢！很值,Positive
料子很舒服。穿着好看。性价比可以。但是，穿上就知道这件衣服值多少。怎么说呢，更像是一次性的，料子薄，不小心勾到会很明显。但这个价钱值了，会回购,Positive
没有褪色。洗了没有掉色。价格合适。,Positive
毛衣手感好，挺厚的，浅咖色偏粉，像玫瑰色，性价比高，推荐,Positive
毛衣收到了质量很好,Positive
短裙穿着质量挺好的,Positive
挺好的，我有所值，性价比很高,Positive
真的是无语了，第一次网上买阿迪的东西，结果裤子一条腿长一条腿短，非常差的一次购物，麻烦也懒得换，就这样将就吧下次再也不来了，大家买的时候也擦亮眼睛,Negative
真差劲，没打开看过，这一打开全部几乎到处开线，，，，，本里想搭工装穿的这也是醉了，让我能说啥,Negative
衣服收到了非常喜欢同事看到觉得特别好看也要入手一件,Positive
面料柔软舒适，穿过他家的衣服绝对,Positive
有点大，不过不影响，正好行成慵懒风,Positive
很好很喜欢，快递特别快,Positive
质量很好，我体重穿上很合适，物美价廉，值得购买哦,Positive
真垃圾简直就是一块破布就穿一次上面的标志就掉了！！,Negative
掉色严重，洗到手都黑了还是一样黑黑的，版型不怎么样,Negative
好看，无色差,Positive
女儿自己选的颜色跟款式，真的很好看，也很厚实。身高，斤左右，长度正好。,Positive
拍的斤，我就斤，平时也是穿最小码，这个洗了今天穿上裤腿短了一截，不知道是不是缩水了，反正裤子太短了,Negative
买了也后悔最好不要买,Negative
真的没想到竟然这么显瘦我胯窄肚子大竟然完全不显视觉直奔两米八好评！,Positive
裙子挺喜欢的好看嘻嘻爱了好看哈哈,Positive
版型不好看，穿上不好看，上身显得很胖，很肥！！！,Negative
小裙裙很好看有内衬，感觉还是挺秋冬哒建议购买哦,Positive
好看的不得了，喜欢死了，不褶皱，质量很好,Positive
衣服挺好的，便宜，打底穿跟很不错，领子上没商标，在衣服里面，不是很容易分前后，中码刚好斤大家可以参考下，其实大码应该也能穿，可能宽松一点点吧，值得购买,Positive
并没有像评论和问答里说的那么好显腿粗不好看没有运费险就懒得退货了,Negative
好，超值，同时在其他店买的黑色，比较贵的，质量没这家店好,Positive
衣服的质量超乎我的预想，非常值了。半高领还适合我让得没脖子。我要再加购一件,Positive
面料不是纯棉，没有想象中的好，硬，穿着扎人,Negative
双十一前问能不能退货，客服说下单一小时内可以退货，结果不能退货，说话跟放屁一样。还有一件衣服，号就发货了，结果现在还没揽收，让客服帮忙催，结果还是信没有，真是垃圾,Negative
全黑的裤子，感觉我不太喜欢这种，裤子拉链容易掉,Negative
面料不错。很厚的实。没色差：,Positive
不知道是不是因为双十一的原因，很多细节都没处理好，包括线头、走线等，已经换过两次，每次都有这样那样的问题，最后只能忍了！,Negative
领券买了两件，红色的正好合适，绿色的偏小，问了客服，说是可以换，让自己付退的运费，运费都有买的衣服贵了。也没退，本来觉得便宜买两件，如此以来，只有一件能穿，更贵了！这种处理方式真心不好。同样一个人穿在同一家买的同样号的衣服大小不一样，醉了！！！！！,Negative
很满意，穿起来很舒服，料子柔软。，超值。,Positive
裤子摸着好舒服！和妹妹一人一条，挺好的！,Positive
面料不好，很粗糙，,Negative
超级暖和而且穿上也特别好看,Positive
裤子穿起来特别舒服，不勒有弹力！很喜欢！买了两条一条买给我妈一条我自己穿！,Positive
破衣服，特别小穿不了,Negative
缺点脖子口有点紧,Negative
衣服有弹力很显瘦款式挺也特别单穿也可以,Positive
唯一的缺点裤子质量差了点,Negative
一颗星也不想给，假货店卖假货就算了，服务态度出奇的差。如果你们没买好买到假货，就自认倒霉吧。一件衣服从去年双十二买的，一直拖到现在才退款。我佛了,Negative
我正常码数是告诉我裤子里面套线裤需要拍大一码，我选择的，收到货之后穿着正好，什么也套不进去，本来打算冬天里面穿厚的打底裤，再套裤子，这回只能春天穿了,Positive
上身效果不错，质量也满意,Positive
宝贝已收到！垂直感特别好，面料还不粘毛,Positive
这个布料，我都不想说了，优衣库的布料都比这个好。,Negative
回购的短裤穿上很舒服很暖和，之前拍的的穿上有点胖腰有些松很撒，这次拍小一号穿上刚刚合适，喜欢，没镜子穿上效果没法拍只能拍对比照片看看了,Positive
月号买的货，多号才收到，联系商家更倒闭了似的客服电话永远打不通，还发的顺丰，让人感觉多快似的,Negative
上身效果还不错，很保暖，好评。,Positive
第二次购买了，非常喜欢，质量真的很好，毛也很柔软,Positive
连续两年冬天都在这家买这款毛衣，料子真的非常好，质量杠杠的！去年买回来那件这么久也没起毛起球也没有变形！！！真的良心卖家！！便宜又好穿！穿起来软绵绵的不扎人！！！想买的亲千万别犹豫了，非常值得你购买！！！！,Positive
好看超级无敌喜欢好朋友把链接要去了，今年冬天必备,Positive
真是无语领口真小好难穿进去,Negative
掉毛也是真的,Negative
很漂亮,Positive
我服了腰带一扯就开线,Negative
一次差评的网购,Negative
工装裤质量挺好的，加绒的穿着挺暖和的，价格也实惠，性价比高，非常喜欢，会推荐给闺蜜的，,Positive
码不准确，买了件都偏小无法穿，不过双十一便宜，送人了,Negative
挺舒服，第一次买到真的阔腿裤，真阔腿,Positive
和秋衣厚度差不多，质量不错没有味道不太褪色我斤穿着是紧身的,Positive
挺好看的，这个价格挺值,Positive
实物比图片稍暗，,Positive
只能说店大欺客东西丢了找顺丰快递的快递公司跟你谈分摊责任很奇怪我自己花了钱东西被别人拿了你们不查快递被谁拿了反而还来跟我说平摊责任试问哪个消费者能接受找淘宝客服打无数个电话每一个人工客服都给你说核实这都两个三天了还没核实完你们是在核实哪家妹妹长得漂亮弟弟长得帅？,Negative
手感不错，还没穿，感觉不错,Positive
面料不错，很软很舒服，穿着也暖和。挺好看的,Positive
真不想差评少了个扣子质量还不行薄的很,Negative
这个真的纯棉，很软，当外套的特意买大一码。,Positive
第二条了，但是没有第一条的厚，同样双面绒的，上次买的灰色而且还便宜。,Positive
就是破洞处线容易断，线断了更有个性,Negative
问了客服斤穿多大码，给我推码，可买回来穿很紧。太失望了,Negative
老是掉挡，感觉不值,Negative
衣服质量很好，穿上很显肤色也很显瘦喔！,Positive
洗了没有掉色，质地柔软。,Positive
想给差评都不行。,Negative
之前买了件黄色的感觉挺好这件黑色的掉毛浅色文胸上到处都是黑黑的毛而且起静电超厉害嗞啦嗞啦的响超后悔买了,Negative
和我想象不一样，太大，太难看了,Negative
快递丢了我也不知道好坏,Negative
衣服质量特别好，没想到这么便宜买到性价比高的打底。喜欢,Positive
说好了收到货给退一件钱，收到货了，找客服退钱，今天拖明天明天又说忙！把客户当空气的卖家，还真牛！我也不差那一件衣服的钱！这么多年，差不多我都算了，从来没写过差评，自己承诺都兑现不了的人，做什么事都不会成功的！经商讲的是诚信！,Negative
袖口又大袖口根本没有设计好，根本不值这个价格，穿起来还臃肿,Negative
质量有待改进穿了一次起球厉害,Negative
掉毛厉害，发货十天多,Negative
等了好久，喜欢啊。,Positive
好喜欢，谢谢,Positive
他们家的性价比真的很高，良心卖家，买了几条裤子了,Positive
味道有点大，特薄,Negative
裤子到了，感觉有点薄，不太好看,Positive
衣服超美面料很柔软下次会继续光顾的。,Positive
还行，跟预期效果一样，价格也很合理，推荐。,Positive
穿上跟水桶样，胖的不像样，根本也没法穿,Negative
面料很舒服，不是那种会起球的面料，也很厚实，建议斤以下但是腿有点粗像我一样可以买。,Positive
裙子很漂亮，很时尚，物美廉价，质量很好，防走光，非常实用百搭,Positive
裤子上身效果很好，很显瘦，也不掉色，裤子版型也很好，很值得大家购买！,Positive
还可以的，比较这个价位嘛，喜欢的小姐姐还是可以考虑的,Positive
质量不错，面料很舒服，穿上暖和，喜欢，怎么搭都好看，性价比高，值得购买,Positive
太好看啦穿着也舒服就是里面的标签有点扎不过一会儿就不扎了！好看又实惠穿上特别显身材,Positive
质量超级好，不像二十多块的质量,Positive
这个恤买的真值，上身效果跟效果图一样，我体重，上身可显瘦了，不错，也很舒服，,Positive
衣服质量挺不错，穿上也挺好看，最主要还便宜呀，也正好在降价的时候买的，想买的快点下手哦。,Positive
简直完美，大爱,Positive
容易起毛，质量不怎么好,Negative
双十一！双十二？？？？,Negative
裤子收到了，加绒的，是一款很不错的休闲裤子，给女儿买的，女儿很喜欢,Positive
物美价廉布料略微有点硬整体感觉很满意,Positive
面料纯棉，穿着舒服，价格实惠，与图片相符,Positive
时尚，好看,Positive
是滑滑的布料，物美价廉，很好。,Positive
码子有点小，退回去换货，等了好久啊，一直到才收到，物流慢的可怕。,Negative
好喜欢，好可爱，见男朋友的时候可以穿啦,Positive
你家这卖的什么衣服啊真的是第一次遇到这种情况袖子整个都拆线了也是醉了,Negative
千万以后别选申通，态度恶劣，不给送货，代收后让自取。,Negative
这次发货真的很慢,Negative
衣服质量特别好，穿上很舒服特别洋气，喜欢的亲们赶紧下单吧,Positive
不是很厚，只是一层薄绒，但质量看起来不错不知道会不会气球，穿过后再来评价,Positive
超值质量很好,Positive
弹性挺好的，我买的黑色，我同学之前买过杏色，喜欢的可以购买,Positive
上身效果：颜色很正、穿上舒服厚薄度：适中我买的不加厚尺码推荐：买的材质特性：面料舒服、柔软,Positive
发货速度快，质量好，做工很精致，款式时尚，穿着舒适,Positive
衣服很合身，显瘦，客服很棒，态度很好,Positive
裤子很好看噢，满意。好看呐物流也相当快，隔天就到了哦，给快递小哥点赞还有裤子质量简直没谁啦超级超级好啊！！！已经很久没有淘到这么满意的产品咯！还会再关注店铺的继续加油越做越好哈,Positive
服务态度很好，物流也很快，大小刚刚合适，这个天气也刚刚适合。,Positive
号零点以后刷到的，号才发货，材质比较亲肤，颜色也喜欢，但是感觉布料有点起毛毛，看起来显旧,Positive
面料忒好，这是我可淘宝买东西最成功最好的了，比现实还好，,Positive
我买的不加绒的，这个适合春秋穿蛮好的，但是大冬天还是得穿加绒的，不然腿冷的受不了，裤型还是不错的，好评,Positive
这个颜色真的巨显白，而且很显瘦哈哈哈哈！衣服质量印花没得说，性价比超高！就算我把头发扎马尾也还可以把帽子戴进去，已经是第二次回购了！,Positive
衣服尺碼剛好平時喜歡寬鬆的風灰色的顏色正也好搭配衣服上面的圖案萌萌的是我的風格奶思,Positive
穿着挺好看,Positive
面料很厚实很喜欢很有质感很喜欢的白色图案也非常非常可爱啊！我室友也说很好看没想到能用这么低的价格买到这么好的东西值了！！,Positive
星期六上午才开始派送。晚上我才取回家。就一直催我给好评。东西好不用催我都会给好评。一直催我干嘛呢？？我奶奶都没这样催我催得我都暴躁了你晓得伐,Negative
质量不好，第一天穿就发现有个小洞,Negative
好看质量也很赶紧买,Positive
拉链真是差劲到极点，拉着拉着就坏了，大家还是紧身下单吧一分钱一分货,Negative
穿第二次就起球,Negative
卫衣款式喜欢，穿起来好看，我买的薄款春秋必备款鸭，怎么搭配都好看，质量好，面料摸起来舒服，小仙女们不要犹豫啦，快入手吧,Positive
非常好看，很喜欢，,Positive
我都还没收货呢，第八天就降了。找客服，人家说天内才能退差价。很无语，要不是吊牌没了我就退了。真是够坑的，感觉有点点的大。因为有点吊裆,Negative
超级好！因为要表演客服姐姐还帮我提前发货了！！,Positive
从来没有给过任何商家差评，但是这次没有办法，退款天还不给退，,Negative
掉色太严重了，内裤和小白鞋被染的黑黑的受不了,Negative
衣服特别好看，特别适合小仙女，简直仙女死了，爱辽爱辽,Positive
颜色特别柔和靓丽，特别好看，很喜欢，值得购买,Positive
真的很不错，质量也很好，值得购买,Positive
超好看哦，而且穿的也很保暖，想要买的就，赶紧下手吧！,Positive
很棒哦亲人们可以下单购买哦,Positive
因为跑丝棉没法穿,Negative
回来试穿了很好，质量不错，性价比很高，很喜欢，下次会在来买,Positive
一分钱一分货吧，贪便宜确实没好货,Negative
裤子的面料可以说是很柔软了穿了也挺好是我喜欢的款式！,Positive
买来居然破了个洞，我都麻了,Negative
还不错，这个价钱买的很值，应该挺暖和的吧表面比较光滑，不是那种毛毛的。,Positive
里面是加绒的，广东现在这种天气穿刚刚好。很好看质量超好。,Positive
不错手感柔软款式也很喜欢价格划算,Positive
质量很好，很厚实，非常棒的购物体验！好评！,Positive
很喜欢这款裤子、穿上很好看版型上身效果好，很好搭配衣服，质量也不错。,Positive
裤子质量非常好，做工精细，一次非常满意的购物！！,Positive
做工：衣服质量不错，价格实惠，还要再买一件。,Positive
宝贝到了哦，质量挺好的，布料很舒服，挺喜欢的，挺满意的！,Positive
打开味道特别难闻，儿子也不穿,Negative
非常不喜欢,Negative
厚薄度：适中，脚踝位置薄，容易蹦开，穿的时候要小心点。材质特性：不是很有弹性，第一次穿就蹦开了个洞,Negative
棉质好，穿上柔软舒服，价美物廉，卖家服务态度好，物流也很快,Positive
面料有点硬，没有图片看的那么柔软。买的英国玫瑰色，实物颜色比图片要暗沉。，，穿有点肥整体不是很满意，但没多少钱也就不退换了，留着当家居服穿吧,Negative
春夏穿刚刚好，满意,Positive
找客服换码，等了两三天都没有一个客服理过，一直是自动回复…,Negative
包装破损严重。其他一般。衣袖太长太长了。,Positive
挺漂亮，也合身，面料舒服柔软，大爱,Positive
质量不错黑色显瘦好看现在的天气穿刚刚好呢不错哇,Positive
质量不错，很显瘦,Positive
衣服漏洞，缩水,Negative
和图片里完全就不是一件衣服，袖口什么的都是收紧的，版型很丑，普通的打底衫都比不上，面料也一般，感觉在欺骗消费者，慎购慎购。,Negative
很棒，面料好，洗多次也不会变形掉绒，而且很柔软。,Positive
气味很大。,Negative
客服态度还算好，质量也很好，穿着特别舒服，就是发快递总是乱七八糟的，一次性买了十几条，一条发错号码，一条少发，一条发错地址，挺无语的，,Negative
质量非常的差,Negative
非常好，很满意！很不错！,Positive
裤子质量非常好，手感也非常棒，最重要的是穿着显瘦,Positive
尺码合适。穿上舒服。物美价廉！,Positive
衣服还行，就是这个衣领，不敢恭维,Negative
本来我是魔术贴的，结果给我发了束脚的，不过穿了也挺好看的，就是显矮了,Positive
很容易起褶，没型，本人，，买的会大,Negative
裤子到啦，物流太快了，质量太好了，试了一下很合身哟，好好看，超级喜欢，喜欢的宝宝们赶紧拍啦，物有所值哟,Positive
裤子质量很好，价格实惠，穿起来很舒服喜欢的亲不要错过哦,Positive
裤子绒绒的，摸起来好舒服，就是不知道会不会起球。总体来说还是很满意啦,Positive
还行吧，,Positive
从店里看上没买双十一跟着凑单买的颜色我穿上显土哈哈哈哈懒得退了穿在里面打底吧优秀,Positive
很好穿很舒服显腿长谁买谁好看的那种也很温暖料子很舒服赞,Positive
收到卫衣啦，整体来说还是不错滴。喜欢的赶紧入手吧，。,Positive
性价比高，买宽松,Positive
这个价钱买到这么好的质量真的是太好了，早知道多买两条了再去买。,Positive
包装很差,Negative
挺好看的，粉色穿着减龄，质量下过水不会掉色，穿的码数刚刚合适，喜欢宽松的可以拍大一码,Positive
厚薄度：太薄了面料品质：很差，会起球的料子服务态度也不好，十双全是黑色，随机的有点过分。找客服有各种理由，差！！,Negative
我在桶里过几次水然后脱水晾上去能破个洞？退一万步说假如本身裤子没破，我过几下水就破了这裤子还能穿吗？,Negative
但是感觉吸毛毛啥的,Positive
质量很好，裤型很好，穿着很舒服，加绒的非常暖和，狠满意,Positive
我才没穿多久，裤子里面已经开始出现大量掉线情况，阿迪家的衣服要加油啊！另外值得一提，这东西保暖很可以，类似秋裤，你懂的,Negative
很好穿噢，胖妹妹的福音质量很好宽松款巨遮肉！黑色也敲好搭衣服！,Positive
试穿了，上身效果很好，摸起来也很舒服，满意,Positive
第一次穿，就破裆了，哎，便宜没好货，,Negative
抱孩子孩子脸上都是黑色毛毛。,Negative
面料特别好，也很厚看着不起球,Positive
衣服尺码偏小，建议大家选购大一码,Positive
不知道是啥滋味。,Negative
上身非常好看，只有要买大一点点，也是非常的好看带点绒毛，暖和,Positive
质量不怎么好！一穿线就松了！失望,Negative
毛衣颜色很漂亮，面料很舒服，质量超好，价格实惠。,Positive
会起球,Negative
一身都是在他家买的，不爽的是另外一件卫衣色差太大了，然后想换货，他却一直不给我发货，反正卖家的态度是不敢恭维。,Negative
布料一般化不适合现在穿,Positive
衣服没描述的厚，内胆还掉线破损的,Negative
搭配靴子显得腿很长,Positive
摸着很舒服,Positive
您这衣服相同码大小还不一样啊,Negative
发货很快的，质量不错，穿着好看，喜欢,Positive
不怎么好，真心不知道那么多好评是从哪里的来的，衣服严重偏大，买得斤的，结果我斤穿都还大，真心感觉好无语。,Negative
下单下的是酒红色，我想问一下店家啥意思，是看快过年了吗？没法退了吗？无语,Negative
衣服很好，很柔软，也没有奇怪的味道。好评！,Positive
一洗就变大掉色非常严重穿在身上全部都是黑色毛毛衣服掉色太严重了,Negative
以后穿上很暖和，正适合这个季节穿，非常合身而且是我喜欢的，下次还要在这买，真的爱了,Positive
宝贝已收到穿着很舒服很合适,Positive
很喜欢手感不错不掉毛虽然掉色长度也合适,Positive
就是有点薄,Negative
买三件送赠品是骗子活动，之前没说赠品限个。不是非要这个赠品，有种被欺骗的感觉！！咨询过客服也没有提起过任何限量的事情,Negative
面料有一定的厚度，比想象的尺码大一点。,Positive
在这家买个裤子快一个星期不发货差评,Negative
猫和老鼠图案太可爱了趴，黄色颜色好看，鲜艳不刺眼，穿着显瘦，不觉得显黑，卫衣里面是加绒的，保暖。,Positive
略修身，被女朋友嫌弃了,Negative
长的丑的我很悲伤,Negative
刚刚拿到快递就迫不及待的拆开了，里面绒很柔，穿起来很舒服，衣服买回来跟图片一样，衣服布料挺好的版型也不错，，快递是真的快，一天就收到货了，话不多说，自己看图吧,Positive
衣服厚厚看！穿起来又比较暖和我们这里这个天外面穿这个正好满意满意,Positive
就是领子那里不是很贴合，会皱成一条,Negative
衣服一拿到就破了一个洞，质量不好，吸毛，不要买,Negative
好穿舒服的料子,Positive
裤子还可以吧。快递是真的垃圾？送了十三天,Negative
布料摸起来不错的，这个价钱可以，大家放心购买,Positive
宝贝很喜欢，质量很好,Positive
按照客服推荐的码数，又宽又大，颜色也不符,Negative
衣服质量太差，尺码也不标准，我在她们店一次买了两件都没法穿,Negative
这个中通快递慢了，裤子还行吧,Negative
是正品，衣服的质量非常好，非常不错，值得你购买。,Positive
真的是一份钱一分货。还有一股味道。,Negative
面料不是想象的料子不是纯棉线头也多,Negative
好评很舒服穿上价格不贵值得买,Positive
真的很少给差评，裤子一点也不显瘦，宽得要死。而且静电无比大，说是里面穿纯棉的秋裤就没静电，我穿了也不管用。永远吸在腿上，我洗了也不管用，随身带小喷壶也不管用，个阔腿裤，吸在腿上皱皱巴巴，要多难看有多难看，要不是洗过了，我就退了。,Negative
做工质量都不错，已多次购买，很喜欢,Positive
好看的，就是沾毛,Positive
挺好的，孩子穿的正好。下次再来买,Positive
店大欺客垃圾品牌垃圾店铺,Negative
面料超级好，纯棉的，可以配牛仔裤、裙子，印图也特别的清楚，宽松版的，里面还可以穿一件衣服，冬天也不冷，喜欢的小姐姐快快下手哦！,Positive
质量超好，很舒服也不会起毛粘毛，就是版型不适合我，买了合适的腿围，但是腰围就大了，不适合梨形身材,Positive
衣服收到啦，超级喜欢呀，穿着大小刚刚好,Positive
裤子有点胖没有运费险不划算就这样吧,Negative
大家千万不要买啊，衣服超级差，好轻薄而且一看就容易起球，里面也没有加绒，从来没有买过这么差的衣啊，气死我了,Negative
真的辣鸡，买来洗了才发现，两边都脱线了，真的辣鸡，再也不会在网上买阿迪的衣服，吐了,Negative
还可以喔,Positive
质量不错，无色差,Positive
裤子料子有点硬，颜色不是很理想，看到裤子的第一眼有想退货的冲动，颜色不均匀,Negative
这个衣服真的超级的不错版型我很喜欢，穿着也很暖和。推荐购买。,Positive
好看好喜欢,Positive
真的是感觉不要太好，真的好厚啊质量也很棒,Positive
第一次洗的时候掉色挺明显，但是，真的好舒服，很宽松很柔软，完全可以当睡裤，决定买条冬季穿的,Positive
穿起来裤脚的车线是歪的很难看,Negative
裤型好看，穿着时尚，显瘦。显腿长,Positive
金丝绒面料挺厚实的穿上显瘦，尺码推荐的标准，松紧腰舒服,Positive
衣服质量挺好就是斤以上的仙女就不要考虑了穿上非常的紧,Positive
有点大了应该买最小码气质挺软的,Negative
一层薄膜，真的太薄了，不值这个价，买了又不想退了，真心觉得坑,Negative
因为尺码不合适就退回去换货了收到货天了也不给寄回来当时问款加绒小一码是不是一样的一个劲的说好的好的现在过去了一个多星期也不发货信息也不回尽会忽悠人这个态度也真的是醉了,Negative
好看裤子第一次买工装裤,Positive
要买的朋友请慎重，客服给推荐的尺码，买的两件，同一个尺码，大小却不一样，退的话还得自己付运费，客服服务态度也不怎么样，懒得退了，就这样吧,Negative
三件装到一个袋子里还没有别家一件厚，就这还加绒，薄的跟纸一样，不是夸张，是真的跟纸一样，这质量真的不敢恭维，再也不买这家了,Negative
非常棒、很好看,Positive
会有一点瘦腿的效果，现在穿着不冷，很好看几乎贴近肤色,Positive
穿着舒服，印花很棒，绒很细腻是好的质量，穿着逛商场回头率还挺高的,Positive
没想到质量这么好而且还这么便宜，大家可以放心买，炒鸡好,Positive
还不错，比实体店实惠很多，我，裤子弹力很好，质量也不错。。。,Positive
衣服质量差，不是正品店的。买了件全是歪货，衣服有一股特别臭的味道，好恶心。和图片相就不是一路。图片就不晒了，拿到衣服第一时间已经扔了。,Negative
面料很好，穿着显瘦，很喜欢。,Positive
谁说非常好了，图中说弹力大，可是没有，上当了：？,Negative
修身，码小，,Negative
宝贝与描述一样，物流特别快，商家服务态度很好。全部五分好评。,Positive
差差差，物流特别慢，比这后买都到了，这家太差劲了，五天才到,Negative
最喜欢这种简约风的卫衣了纯白的加个图案可以说是最好搭配的了适合我这种不会穿搭的哈哈而且质量很不错的很对得起这个价格了,Positive
非常好，非常舒服，很暖和，打算再买两天裤子，天气越来越冷的，值得购买哦,Positive
裤子的款式挺难看的，太宽大了，没有型,Negative
发货很快哦！衣服不错，布料摸起来很舒服，做工挺好，没异味！满意一次购物,Positive
穿上挺好看的！！版型不错,Positive
真心好看而且买回来我就洗了没有掉色颜色很正的,Positive
模特穿衣服好看，,Positive
面料品质：面料品质差穿头一回中午一看就一个洞了失望,Negative
买给妹妹拿来搭打底裤的，妹妹反映还不错。挺喜欢的,Positive
白色超好看，买来配我的格子裤的，刚开始感觉不太好看，没想到意外的搭配，一直都在他家里买卫衣，因为真的好已经种草啦,Positive
衣服很好看弹性也很棒很显身材超喜欢,Positive
很好看的嘞,Positive
之前买了一条春秋的裤子，很显瘦。这次买秋冬厚一点的，同样的码数，感觉秋冬的宽松一些。价钱很便宜，东西挺好的，总体感觉不错。,Positive
差评差评差评差评差评差评！！！！！！！！！！我买的是裤子，上衣是在专卖店买的，虽然说是打折，好歹也是啊，这裤子跟几十块的地摊货有啥区别。摸起来还割手，什么鬼玩意儿。很差的体验，很差，我就没给过差评。还有，客服的态度也是醉了。,Negative
上身效果：质量好，穿起来也很好看哦,Positive
质量差的要死颜色掉的跟墨水一样洗完衣服脸盆跟指甲都染黑色了真不知道那些好评怎么来的,Negative
之后发现加绒卫衣也掉毛的时候找的客服一点也不好！！！都没有一个解决方案！,Negative
版型显瘦领子那里不太好太大了价格和质量相符对得起几十块钱,Positive
买回来就发现衣服上有一个洞,Negative
发的货两件脚趾那里都开口了。。是在处理货存嘛。。虽然是从辛巴直播间拍的。。拍的是信任。。望珍惜。。别发些残次品,Negative
裙子偏小，价格便宜退了又不划算，给别人了,Negative
好好看，又买了一件。,Positive
颜色太深，本人，穿了上面很紧他们的肤色接近深黄色就照片里的颜色我照出来相机颜色比较偏白现实的比照片里的还深色一点反正我穿是裤头上面非常紧好了就这样,Negative
衣服布料很好，穿着很舒服，也很厚实，关键是很好看，爱了爱了,Positive
